parcel_id,local_parcel_id,village,district,current_crop,candidate_crop_id,crop,candidate_crop_norm,area_da,crop_group,category,water_m3_da,net_water_m3_da,water_m3_total,net_water_m3_total,yield_ton_da,production_ton,yield_ratio,current_quota_m3,water_saving_m3_vs_current,is_current_crop,is_feasible_under_current_quota,irrigation_text,total_efficiency,peak_month,peak_gross_m3_da,soil_text,source_workbook,profit_tl_da,profit_tl_total,yield_kg_da_model,candidate_crop,crop_norm,current_crop_norm,candidate_crop_norm_norm,quota_equal_village_equal_parcel_m3,quota_current_demand_reference_m3,quota_area_fair_per_da_m3,quota_hybrid_area70_current30_m3
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U32,LAHANA (KIRMIZI),LAHANAKIRMIZI,1.0,Sebze,Sebze,414.49,264.24,414.49,264.24,6.0,6.0,1.0,746.3743491279953,201.71000000000004,0,1,Yagmurlama,0.637,Ağustos,112.27,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,5200.0,5200.0,6000.0,LAHANA (KIRMIZI),LAHANAKIRMIZI,SOGANTAZE,LAHANAKIRMIZI,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U33,SOĞAN (KURU),SOGANKURU,1.0,Sebze,Sebze,1004.01,640.06,1004.01,640.06,6.5,6.5,1.0,746.3743491279953,-387.80999999999995,0,0,Yagmurlama,0.637,Temmuz,267.73,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,12779.786,12779.786,6500.0,SOĞAN (KURU),SOGANKURU,SOGANTAZE,SOGANKURU,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U34,SARIMSAK (KURU),SARIMSAKKURU,1.0,Sebze,Sebze,914.56,583.04,914.56,583.04,1.0,1.0,1.0,746.3743491279953,-298.3599999999999,0,0,Yagmurlama,0.637,Temmuz,244.69,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,10046.808,10046.808,1000.0,SARIMSAK (KURU),SARIMSAKKURU,SOGANTAZE,SARIMSAKKURU,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U35,SOĞAN (TAZE),SOGANTAZE,1.0,Sebze,Sebze,616.2,392.83,616.2,392.83,1.75,1.75,1.0,746.3743491279953,0.0,1,1,Yagmurlama,0.637,Haziran,210.98,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,7000.0,7000.0,1750.0,SOĞAN (TAZE),SOGANTAZE,SOGANTAZE,SOGANTAZE,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U36,BAĞ,BAG,1.0,Meyve_Bahce,Meyve,642.52,491.53,642.52,491.53,0.2,0.2,1.0,746.3743491279953,-26.319999999999936,0,1,Damla,0.765,Ağustos,177.62,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,8000.0,8000.0,200.0,BAĞ,BAG,SOGANTAZE,BAG,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U37,ARMUT,ARMUT,1.0,Meyve_Bahce,Meyve,847.94,648.67,847.94,648.67,2.326,2.326,1.0,746.3743491279953,-231.74,0,0,Damla,0.765,Temmuz,213.67,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,10000.0,10000.0,2326.0,ARMUT,ARMUT,SOGANTAZE,ARMUT,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U38,ELMA,ELMA,1.0,Meyve_Bahce,Meyve,812.97,621.92,812.97,621.92,3.2954,3.2954,1.0,746.3743491279953,-196.76999999999998,0,0,Damla,0.765,Temmuz,205.18,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,11000.0,11000.0,3295.4,ELMA,ELMA,SOGANTAZE,ELMA,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U39,ERİK,ERIK,1.0,Meyve_Bahce,Meyve,782.99,598.98,782.99,598.98,5.46,5.46,1.0,746.3743491279953,-166.78999999999996,0,0,Damla,0.765,Temmuz,197.91,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9000.0,9000.0,5460.0,ERİK,ERIK,SOGANTAZE,ERIK,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U40,KAYSI,KAYSI,1.0,Meyve_Bahce,Meyve,800.55,612.42,800.55,612.42,1.2457,1.2457,1.0,746.3743491279953,-184.3499999999999,0,0,Damla,0.765,Temmuz,202.18,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9500.0,9500.0,1245.7,KAYSI,KAYSI,SOGANTAZE,KAYSI,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U41,KİRAZ,KIRAZ,1.0,Meyve_Bahce,Meyve,810.55,620.06,810.55,620.06,1.6364,1.6364,1.0,746.3743491279953,-194.3499999999999,0,0,Damla,0.765,Temmuz,204.58,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,11500.0,11500.0,1636.4,KİRAZ,KIRAZ,SOGANTAZE,KIRAZ,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U42,NEKTAR,NEKTAR,1.0,Meyve_Bahce,Meyve,847.94,648.67,847.94,648.67,1.1011,1.1011,1.0,746.3743491279953,-231.74,0,0,Damla,0.765,Temmuz,213.67,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,10000.0,10000.0,1101.1,NEKTAR,NEKTAR,SOGANTAZE,NEKTAR,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U43,ŞEFTALİ,SEFTALI,1.0,Meyve_Bahce,Meyve,847.94,648.67,847.94,648.67,2.218,2.218,1.0,746.3743491279953,-231.74,0,0,Damla,0.765,Temmuz,213.67,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9800.0,9800.0,2218.0,ŞEFTALİ,SEFTALI,SOGANTAZE,SEFTALI,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U44,VİŞNE,VISNE,1.0,Meyve_Bahce,Meyve,810.55,620.06,810.55,620.06,2.94,2.94,1.0,746.3743491279953,-194.3499999999999,0,0,Damla,0.765,Temmuz,204.58,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9500.0,9500.0,2940.0,VİŞNE,VISNE,SOGANTAZE,VISNE,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U45,BADEM,BADEM,1.0,Meyve_Bahce,Meyve,658.27,503.57,658.27,503.57,0.3524,0.3524,1.0,746.3743491279953,-42.069999999999936,0,1,Damla,0.765,Temmuz,170.22,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9000.0,9000.0,352.4,BADEM,BADEM,SOGANTAZE,BADEM,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U46,CEVİZ,CEVIZ,1.0,Meyve_Bahce,Meyve,812.97,621.92,812.97,621.92,0.525,0.525,1.0,746.3743491279953,-196.76999999999998,0,0,Damla,0.765,Temmuz,205.18,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,10000.0,10000.0,525.0,CEVİZ,CEVIZ,SOGANTAZE,CEVIZ,428510.98217,616.2,746.3743491279953,707.3220443895967
P35,P035,Sazlıca,Merkez,SOĞAN (TAZE),U47,ÇİLEK,CILEK,1.0,Meyve_Yumusak,Meyve,657.58,503.04,657.58,503.04,2.375,2.375,1.0,746.3743491279953,-41.379999999999995,0,1,Damla,0.765,Temmuz,176.77,Tınlı-kumlu tın,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,15000.0,15000.0,2375.0,ÇİLEK,CILEK,SOGANTAZE,CILEK,428510.98217,616.2,746.3743491279953,707.3220443895967
P36,P036,Sazlıca,Merkez,BAĞ,U01,BUĞDAY (Dane),BUGDAYDANE,63.0,Tarla_Kuru,Tarla,612.83,390.67,38608.29,24612.21,0.5174,32.5962,1.0,47021.5839950637,1870.4700000000012,0,1,Yagmurlama,0.637,Haziran,243.58,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2687.037,169283.331,517.4,BUĞDAY (Dane),BUGDAYDANE,BAG,BUGDAYDANE,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U02,ARPA (Dane),ARPADANE,63.0,Tarla_Kuru,Tarla,515.35,328.53,32467.05,20697.39,0.4734,29.8242,1.0,47021.5839950637,8011.710000000003,0,1,Yagmurlama,0.637,Haziran,212.5,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2600.0,163800.0,473.4,ARPA (Dane),ARPADANE,BAG,ARPADANE,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U03,ÇAVDAR (Dane),CAVDARDANE,63.0,Tarla_Kuru,Tarla,513.94,327.64,32378.22,20641.32,0.325,20.475,1.0,47021.5839950637,8100.540000000001,0,1,Yagmurlama,0.637,Haziran,212.05,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2500.0,157500.0,325.0,ÇAVDAR (Dane),CAVDARDANE,BAG,CAVDARDANE,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U04,TRTİKALE (Dane),TRTIKALEDANE,63.0,Tarla_Kuru,Tarla,542.15,345.62,34155.45,21774.06,0.4,25.2,1.0,47021.5839950637,6323.310000000005,0,1,Yagmurlama,0.637,Haziran,221.1,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2700.0,170100.0,400.0,TRTİKALE (Dane),TRTIKALEDANE,BAG,TRTIKALEDANE,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U05,YULAF (Dane),YULAFDANE,63.0,Tarla_Kuru,Tarla,492.83,314.17,31048.29,19792.71,0.3,18.9,1.0,47021.5839950637,9430.470000000001,0,1,Yagmurlama,0.637,Haziran,205.32,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2500.0,157500.0,300.0,YULAF (Dane),YULAFDANE,BAG,YULAFDANE,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U06,KURU FASULYE,KURUFASULYE,63.0,Tarla_Sulamali,Tarla,834.51,532.0,52574.13,33516.0,0.375,23.625,1.0,47021.5839950637,-12095.369999999995,0,0,Yagmurlama,0.637,Ağustos,262.96,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,5500.0,346500.0,375.0,KURU FASULYE,KURUFASULYE,BAG,KURUFASULYE,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U07,NOHUT,NOHUT,63.0,Tarla_Kuru,Tarla,664.86,423.85,41886.18,26702.55,0.09,5.67,1.0,47021.5839950637,-1407.4199999999983,0,1,Yagmurlama,0.637,Temmuz,224.31,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3200.0,201600.0,90.0,NOHUT,NOHUT,BAG,NOHUT,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U08,AYÇİÇEĞİ,AYCICEGI,63.0,Tarla_Sulamali,Tarla,970.91,618.96,61167.33,38994.48,0.25,15.75,1.0,47021.5839950637,-20688.57,0,0,Yagmurlama,0.637,Ağustos,330.31,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4200.0,264600.0,250.0,AYÇİÇEĞİ,AYCICEGI,BAG,AYCICEGI,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U09,PATATES,PATATES,63.0,Tarla_Sulamali,Tarla,889.52,567.06,56039.76,35724.78,4.0,252.0,1.0,47021.5839950637,-15561.0,0,0,Yagmurlama,0.637,Temmuz,248.35,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,2321.017,146224.071,4000.0,PATATES,PATATES,BAG,PATATES,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U10,BUĞDAY (YEŞİLOT),BUGDAYYESILOT,63.0,Tarla_Yem,Tarla,457.61,291.72,28829.43,18378.36,2.0,126.0,1.0,47021.5839950637,11649.330000000002,0,1,Yagmurlama,0.637,Nisan,211.55,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3500.0,220500.0,2000.0,BUĞDAY (YEŞİLOT),BUGDAYYESILOT,BAG,BUGDAYYESILOT,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U11,ARPA (YEŞİLOT),ARPAYESILOT,63.0,Tarla_Yem,Tarla,442.87,282.33,27900.81,17786.79,1.75,110.25,1.0,47021.5839950637,12577.95,0,1,Yagmurlama,0.637,Nisan,205.54,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4200.0,264600.0,1750.0,ARPA (YEŞİLOT),ARPAYESILOT,BAG,ARPAYESILOT,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U12,ÇAVDAR (YEŞİLOT),CAVDARYESILOT,63.0,Tarla_Yem,Tarla,487.14,310.55,30689.82,19564.65,2.0,126.0,1.0,47021.5839950637,9788.940000000002,0,1,Yagmurlama,0.637,Nisan,223.56,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3900.0,245700.0,2000.0,ÇAVDAR (YEŞİLOT),CAVDARYESILOT,BAG,CAVDARYESILOT,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U13,TRİTİKALE (YEŞİLOT),TRITIKALEYESILOT,63.0,Tarla_Yem,Tarla,472.34,301.12,29757.42,18970.56,2.0,126.0,1.0,47021.5839950637,10721.340000000004,0,1,Yagmurlama,0.637,Nisan,217.55,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3500.0,220500.0,2000.0,TRİTİKALE (YEŞİLOT),TRITIKALEYESILOT,BAG,TRITIKALEYESILOT,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U14,YULAF (YEŞİLOT),YULAFYESILOT,63.0,Tarla_Yem,Tarla,457.61,291.72,28829.43,18378.36,1.5,94.5,1.0,47021.5839950637,11649.330000000002,0,1,Yagmurlama,0.637,Nisan,211.55,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3800.0,239400.0,1500.0,YULAF (YEŞİLOT),YULAFYESILOT,BAG,YULAFYESILOT,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U15,FİĞ (YEŞİLOT),FIGYESILOT,63.0,Tarla_Yem,Tarla,607.37,387.2,38264.31,24393.6,2.0,126.0,1.0,47021.5839950637,2214.4500000000044,0,1,Yagmurlama,0.637,Nisan,297.13,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4500.0,283500.0,2000.0,FİĞ (YEŞİLOT),FIGYESILOT,BAG,FIGYESILOT,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U16,YONCA (YEŞİLOT),YONCAYESILOT,63.0,Tarla_Yem,Tarla,1114.73,710.64,70227.99,44770.32,5.5,346.5,1.0,47021.5839950637,-29749.230000000003,0,0,Yagmurlama,0.637,Haziran,271.73,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,6500.0,409500.0,5500.0,YONCA (YEŞİLOT),YONCAYESILOT,BAG,YONCAYESILOT,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U17,SİLAJLIK MISIR,SILAJLIKMISIR,63.0,Tarla_Yem,Tarla,836.08,533.0,52673.04,33579.0,6.5,409.5,1.0,47021.5839950637,-12194.279999999999,0,0,Yagmurlama,0.637,Ağustos,267.56,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,6200.0,390600.0,6500.0,SİLAJLIK MISIR,SILAJLIKMISIR,BAG,SILAJLIKMISIR,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U18,SORGUM,SORGUM,63.0,Tarla_Yem,Tarla,804.65,512.97,50692.95,32317.11,6.0,378.0,1.0,47021.5839950637,-10214.189999999995,0,0,Yagmurlama,0.637,Ağustos,253.9,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,3800.0,239400.0,6000.0,SORGUM,SORGUM,BAG,SORGUM,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U19,BARBUNYA FASULYE (TAZE),BARBUNYAFASULYETAZE,63.0,Sebze,Sebze,580.4,444.02,36565.2,27973.26,1.2,75.6,1.0,47021.5839950637,3913.560000000005,0,1,Damla,0.765,Ağustos,162.72,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,1800.0,113400.0,1200.0,BARBUNYA FASULYE (TAZE),BARBUNYAFASULYETAZE,BAG,BARBUNYAFASULYETAZE,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U20,SİVRİ BİBER,SIVRIBIBER,63.0,Sebze,Sebze,698.13,534.07,43982.19,33646.41,1.75,110.25,1.0,47021.5839950637,-3503.4300000000003,0,1,Damla,0.765,Ağustos,189.18,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,7000.0,441000.0,1750.0,SİVRİ BİBER,SIVRIBIBER,BAG,SIVRIBIBER,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U21,SALÇALIK BİBER,SALCALIKBIBER,63.0,Sebze,Sebze,698.13,534.07,43982.19,33646.41,4.0,252.0,1.0,47021.5839950637,-3503.4300000000003,0,1,Damla,0.765,Ağustos,189.18,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,9155.901,576821.763,4000.0,SALÇALIK BİBER,SALCALIKBIBER,BAG,SALCALIKBIBER,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U22,SOFRALIK DOMATES,SOFRALIKDOMATES,63.0,Sebze,Sebze,788.26,603.02,49660.38,37990.26,4.0,252.0,1.0,47021.5839950637,-9181.619999999995,0,0,Damla,0.765,Temmuz,210.78,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,8679.698,546820.974,4000.0,SOFRALIK DOMATES,SOFRALIKDOMATES,BAG,SOFRALIKDOMATES,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U23,SALÇALIK DOMATES,SALCALIKDOMATES,63.0,Sebze,Sebze,788.26,603.02,49660.38,37990.26,8.0,504.0,1.0,47021.5839950637,-9181.619999999995,0,0,Damla,0.765,Temmuz,210.78,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,15991.719,1007478.297,8000.0,SALÇALIK DOMATES,SALCALIKDOMATES,BAG,SALCALIKDOMATES,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U24,FASULYE (TAZE),FASULYETAZE,63.0,Sebze,Sebze,580.4,444.02,36565.2,27973.26,1.25,78.75,1.0,47021.5839950637,3913.560000000005,0,1,Damla,0.765,Ağustos,162.72,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,575.635,36265.005,1250.0,FASULYE (TAZE),FASULYETAZE,BAG,FASULYETAZE,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U25,HIYAR (SOFRALIK),HIYARSOFRALIK,63.0,Sebze,Sebze,626.19,479.03,39449.97,30178.89,2.75,173.25,1.0,47021.5839950637,1028.7900000000009,0,1,Damla,0.765,Ağustos,172.5,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,5200.0,327600.0,2750.0,HIYAR (SOFRALIK),HIYARSOFRALIK,BAG,HIYARSOFRALIK,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U26,KABAK (SAKIZ),KABAKSAKIZ,63.0,Sebze,Sebze,644.47,493.01,40601.61,31059.63,3.0,189.0,1.0,47021.5839950637,-122.84999999999854,0,1,Damla,0.765,Ağustos,176.75,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,6500.0,409500.0,3000.0,KABAK (SAKIZ),KABAKSAKIZ,BAG,KABAKSAKIZ,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U27,KABAK (BAL),KABAKBAL,63.0,Sebze,Sebze,657.58,503.05,41427.54,31692.15,3.0,189.0,1.0,47021.5839950637,-948.7799999999988,0,1,Damla,0.765,Ağustos,179.8,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,7000.0,441000.0,3000.0,KABAK (BAL),KABAKBAL,BAG,KABAKBAL,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U28,KABAK (ÇEREZLİK),KABAKCEREZLIK,63.0,Sebze,Sebze,566.14,433.09,35666.82,27284.67,0.1,6.3,1.0,47021.5839950637,4811.940000000002,0,1,Damla,0.765,Ağustos,158.58,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4500.0,283500.0,100.0,KABAK (ÇEREZLİK),KABAKCEREZLIK,BAG,KABAKCEREZLIK,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U29,KARPUZ,KARPUZ,63.0,Sebze,Sebze,643.18,492.03,40520.34,30997.89,4.5,283.5,1.0,47021.5839950637,-41.57999999999447,0,1,Damla,0.765,Ağustos,181.56,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4500.0,283500.0,4500.0,KARPUZ,KARPUZ,BAG,KARPUZ,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U30,KAVUN,KAVUN,63.0,Sebze,Sebze,657.59,503.06,41428.17,31692.78,3.5,220.5,1.0,47021.5839950637,-949.4099999999962,0,1,Damla,0.765,Ağustos,184.98,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4700.0,296100.0,3500.0,KAVUN,KAVUN,BAG,KAVUN,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U31,LAHANA (BEYAZ),LAHANABEYAZ,63.0,Sebze,Sebze,414.49,264.24,26112.87,16647.12,7.0,441.0,1.0,47021.5839950637,14365.890000000003,0,1,Yagmurlama,0.637,Ağustos,112.27,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,4972.748,313283.124,7000.0,LAHANA (BEYAZ),LAHANABEYAZ,BAG,LAHANABEYAZ,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U32,LAHANA (KIRMIZI),LAHANAKIRMIZI,63.0,Sebze,Sebze,414.49,264.24,26112.87,16647.12,6.0,378.0,1.0,47021.5839950637,14365.890000000003,0,1,Yagmurlama,0.637,Ağustos,112.27,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,5200.0,327600.0,6000.0,LAHANA (KIRMIZI),LAHANAKIRMIZI,BAG,LAHANAKIRMIZI,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U33,SOĞAN (KURU),SOGANKURU,63.0,Sebze,Sebze,1004.01,640.06,63252.63,40323.78,6.5,409.5,1.0,47021.5839950637,-22773.869999999995,0,0,Yagmurlama,0.637,Temmuz,267.73,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,12779.786,805126.518,6500.0,SOĞAN (KURU),SOGANKURU,BAG,SOGANKURU,428510.98217,40478.76,47021.5839950637,45058.73679654459
P36,P036,Sazlıca,Merkez,BAĞ,U34,SARIMSAK (KURU),SARIMSAKKURU,63.0,Sebze,Sebze,914.56,583.04,57617.28,36731.52,1.0,63.0,1.0,47021.5839950637,-17138.519999999997,0,0,Yagmurlama,0.637,Temmuz,244.69,Kumlu tınlı-tınlı; kireçli; iyi drene,sazlica_2024_profesyonel_guncel_v12_profesyonel_duzenli (1).xlsx,10046.808,632948.904,1000.0,SARIMSAK (KURU),SARIMSAKKURU,BAG,SARIMSAKKURU,428510.98217,40478.76,47021.5839950637,45058.73679654459
